frame,timestamp,posX,posY,posZ,roll,pitch,yaw,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
79.0,10.68410325050354,-0.25528635274861766,0.4861090820583648,0.987090376576437,0.026048915448972795,-0.019527302166236563,-1.7804704558067042,-0.6922275130395491,-0.11211090953650374,0.20634806759462626,0.8593671392153726,-0.4466351414460868,0.1571507699041629,-0.10863146375066828,0.39157684411294613,0.25507690490318796,0.8360240536282957,-0.09015378384818316,0.00880248492370277,0.02454959277863456,0.06487457592835442,-0.03872286074808673,-0.1354415690975124,-0.0017225461337909095,-0.043194355093609055,0.9485805319280983,0.17746624916316064,0.7314320143799635,0.3221810073066641,-0.05172305151439979,-0.25096590218714715,0.20848432039872566,0.8076880223914787,-0.48185755107162226,-0.3661551462392974,-0.5578420075654612
80.0,10.802735328674316,-0.25726703622825614,0.4785445663731057,0.9874916274985532,0.027034815226276196,-0.020588792595018113,-1.7856262279517763,-0.686604390969703,-0.0961317434845979,0.22678328622640834,0.8642509939508562,-0.4409467283999582,0.16168507868415027,-0.10249225690858652,0.38941204018578146,0.25622167281124236,0.8361836132163174,-0.08427576757977132,0.00790234594472769,0.0248629625920223,0.05930108410899493,-0.04286594937012622,-0.1350565230396419,0.004426029364020024,-0.041465836848156495,0.9500691639170049,0.1773153535232232,0.7329495274420023,0.32065113140761314,-0.045162011734673414,-0.2457175227069277,0.21003553152022597,0.8069430184959174,-0.4820271369643596,-0.3636080649637365,-0.5600244961713587
81.0,10.86508822441101,-0.2583390102484338,0.4744641415246985,0.9877441930520829,0.027665134131692477,-0.02176227399165881,-1.787790534527601,-0.6838112043805926,-0.08818668469545239,0.2378135218736398,0.8667044247922293,-0.43733935825733505,0.16388534870466084,-0.09961448444389469,0.38766607729840563,0.25658345052842907,0.8367765995643737,-0.08176662345336373,0.007220514648263388,0.02448031609218909,0.055432588073359636,-0.04514261939904239,-0.13507444177846403,0.008085198841572508,-0.040555549319632955,0.95118201068105,0.1771986317091623,0.734336803680294,0.3193158829253809,-0.04132914422230011,-0.2422806856995138,0.2108718833529584,0.8066874487673019,-0.4819714278148944,-0.362091561414495,-0.5616200739583233
82.0,10.945233345031738,-0.2603624788469751,0.46688526372022154,0.9881550854948895,0.028637716483463103,-0.02489032707090392,-1.7908516793672136,-0.6788244744305503,-0.07584797697215044,0.256647460033826,0.8711026219187723,-0.4299890987283339,0.16671679120985858,-0.09469964731742225,0.3836039099205236,0.25681358282779165,0.8390480462229353,-0.07883062248615415,0.005483704764360968,0.022994891428692044,0.04661155687208956,-0.048882421623188024,-0.13546237458710303,0.015390737221914844,-0.038991857778230436,0.9537428382670864,0.1770530819770096,0.7377847200254869,0.3163169558775437,-0.03337054861346165,-0.23478860917165514,0.21217848731164846,0.8063789501564393,-0.48133835262163194,-0.3587678938499293,-0.5653188472291624
83.0,11.044778823852539,-0.2621156496374558,0.4604815941794324,0.988392770896513,0.02894541983793906,-0.02777126712271011,-1.7925370031521588,-0.6746310656009342,-0.06857828629317264,0.26918222271430736,0.8747641773087832,-0.42242012172394056,0.16732697775030275,-0.09061904717403471,0.38004896881703787,0.2564032683620296,0.8421846595386013,-0.07819591709011554,0.00367146724895036,0.02107990186621666,0.03829949082561121,-0.05097058252978861,-0.13572937455307257,0.02163200584186846,-0.037908298938961686,0.9558987556806521,0.1771572068131823,0.740753615090173,0.3140165441775875,-0.025524226398158927,-0.22789014975844796,0.21285409785293732,0.8061292480107543,-0.48012154644838,-0.3558467271018667,-0.5689073217087074
84.0,11.122202396392822,-0.26308923467955514,0.45698188323877875,0.9884889181432692,0.028862028422944046,-0.028819154379045208,-1.7929189140753603,-0.6725382656230452,-0.0661901217154808,0.2733845977582366,0.877072166055126,-0.4167615357367678,0.1666508689291895,-0.08828660113999276,0.37862390100246834,0.25569112950008493,0.8442056865254266,-0.078392942405487,0.002642670749896135,0.019633834942005057,0.03414930028603175,-0.051410066237778315,-0.1357182863747634,0.024773947140534484,-0.037452565973238656,0.9568392351815762,0.17737392714011285,0.7419873324214863,0.3132166093827408,-0.02070493593625098,-0.22420060203309938,0.2129190864594301,0.8060769141910407,-0.4790642155725367,-0.35470522973922497,-0.5709379954570314
85.0,11.201415061950684,-0.2644020463132267,0.4522853379072842,0.9886163318840273,0.028641568791944155,-0.0295125570873135,-1.7930271064992458,-0.669993113876864,-0.06392237556223761,0.2768170223505571,0.8805969123257669,-0.40774271409854357,0.16515710517648202,-0.08509155173915794,0.37727752207484344,0.2541742707415941,0.8469240295698772,-0.0784433482319557,0.0013151110197810278,0.017465524665265488,0.029310503347545286,-0.05167595038317833,-0.1357354945164019,0.028651781909890945,-0.037026776522280015,0.957869828002331,0.1778538809902715,0.7431695747141496,0.31254836690397014,-0.014118220530784674,-0.21950870140283396,0.2126915468988812,0.8062167634703996,-0.47734228627988107,-0.35377340130627777,-0.5736718889383737
86.0,11.308394193649292,-0.26693309772777396,0.44337083847607844,0.9888560500281371,0.027707234101611092,-0.03011298318976307,-1.7925742727016873,-0.6650564259802727,-0.061465303321908915,0.2800285276209692,0.8875373679665388,-0.3889587755090195,0.16148529539250261,-0.07906082491646503,0.3748493059885387,0.24990431903299287,0.852662062813234,-0.07763516300338921,-0.0013218691923229885,0.01344747974181543,0.020540774999882327,-0.05190525719475304,-0.1363131269502273,0.035702655553776004,-0.036941183765346,0.9596817543101419,0.17938015236177698,0.7447981583531506,0.31174004986048454,-0.0011977810833211022,-0.21067348896962323,0.21146829858522953,0.8067214372870302,-0.4733645387073391,-0.3527263033701924,-0.5793138151075828
87.0,11.381582736968994,-0.2681134525277512,0.439146371522412,0.9889919871527348,0.027058740576271195,-0.03011892140505021,-1.7920721847287973,-0.6623770050369344,-0.06098289114211733,0.2803867588326813,0.890688076566844,-0.38143722893837173,0.15987451348735549,-0.0763841167411983,0.37342909012872877,0.24703974302708392,0.8556494729959181,-0.07630693806002128,-0.0025848113330875027,0.011728422330616672,0.01660536770033315,-0.052057278168941803,-0.13705813346029722,0.03883074159310819,-0.037288163736683276,0.960650779134637,0.1804296809831148,0.7455268270074304,0.3115831275173513,0.005035818965078282,-0.20652935117982968,0.21043879703458568,0.8072297039660711,-0.4710564369586722,-0.3526151298647257,-0.5821522750743955
88.0,11.439305543899536,-0.26942177163068093,0.43426511538366747,0.989206283745922,0.0261824104336793,-0.029936600819559393,-1.791354444725928,-0.6586950237566807,-0.060649848984104845,0.28040722990009825,0.8940050518767498,-0.3762076793942203,0.15863493665693884,-0.07350462362061198,0.3713712725304199,0.24307501125804587,0.8591848101505657,-0.07370686384191252,-0.0039885716707727704,0.009923173138116246,0.012391966444742176,-0.052310873082444156,-0.13838334395154356,0.04219585671775881,-0.037892136580779556,0.9620243163256492,0.18179055433308486,0.7466881065999531,0.31148158310859775,0.012236622696124324,-0.20183119755637652,0.20900086649235108,0.8082176195367822,-0.4680688604212935,-0.3527858689121026,-0.5852451884614828
89.0,11.534781455993652,-0.271823957859523,0.42500364110982947,0.9897958998989702,0.024065206869312676,-0.02963681343070358,-1.7899581852988298,-0.6502005405607205,-0.060650716549535966,0.28011788653944786,0.8993658407681946,-0.3731879846235068,0.157397651747181,-0.06824274516759285,0.36613495723660594,0.23429471545502875,0.8660149858153219,-0.06671773474031296,-0.006753346571083573,0.006937051548495469,0.00459914612209279,-0.05282281566790436,-0.14179774485312974,0.0483439459137052,-0.03935418786781972,0.9653600919932492,0.18444623081368872,0.749821229714152,0.3108040453384264,0.026070503979513115,-0.19284302115685806,0.20609702965645113,0.8109130691137887,-0.462003219242745,-0.3529169316193353,-0.5902508289268004
90.0,11.621720314025879,-0.2735100263381407,0.4182902005667325,0.9905655715586055,0.021279449411812933,-0.029763466448197877,-1.7893053058508068,-0.6414914471574642,-0.06206764030463344,0.27929916349239925,0.9013351077781873,-0.37660434352252625,0.15680759283891021,-0.060956307171079915,0.36120871527063614,0.22924724338710695,0.8662809475188704,-0.06088089915495871,-0.008970379094490534,0.005788461208642471,6.346491936638147e-05,-0.05378663702609121,-0.13859491024350498,0.05155199079577686,-0.041162761233480075,0.9666477916309437,0.18633971685587775,0.749815989929129,0.310070918813719,0.03928054223071836,-0.18768284329634555,0.20542157524900978,0.8119663175419718,-0.45955657142969286,-0.3540528386512155,-0.593959076813721
91.0,11.729325532913208,-0.275047246453636,0.411720894673711,0.99134051142949,0.02022320277434915,-0.029605001111187374,-1.7899384845461044,-0.6348396983863531,-0.06401610749802186,0.27655025681781975,0.9040155504200764,-0.3815003230132561,0.1567908983020307,-0.06014378524637099,0.35474518022051094,0.22002625701207773,0.8731819968143171,-0.04871885505860696,-0.011076913347023378,0.004617003299626721,-0.004625974812805498,-0.05461506241053922,-0.14433329603910516,0.05630491117233752,-0.04192267228979263,0.9694664709912808,0.18769842813191406,0.7536757398952907,0.3079463102465309,0.04740572625908084,-0.18015261359079335,0.2033571217193118,0.8158370696701343,-0.4542965644318773,-0.34942914094627786,-0.5935400195533329
92.0,11.800674200057983,-0.2759114060025497,0.4078209278348802,0.9918053131617177,0.0197504059102191,-0.02953815004466815,-1.7908439955443813,-0.6310848625996335,-0.06554657723820481,0.274390204198772,0.9054850924583242,-0.38430747057848197,0.15676842135385025,-0.06007554614884158,0.3505000149914217,0.21428863015109922,0.8773509596932151,-0.03983520547452926,-0.012277353137439386,0.004248203170914012,-0.006992787027006369,-0.05551337426677413,-0.1472584267253621,0.05895264466424944,-0.042256234672046866,0.970929355096787,0.1883585324544828,0.755413318013079,0.30674164250860614,0.05217832553771832,-0.17576264759933297,0.2025129260650525,0.8183894159848748,-0.4513609790763625,-0.34594531903164916,-0.5925589423107007
93.0,11.867707252502441,-0.276994827129697,0.4027604692392267,0.9923979703660954,0.018887799852262584,-0.029518408316062887,-1.7923993709611235,-0.625774770476618,-0.06758906810082393,0.2717237659965885,0.9069440547575927,-0.38791280408241813,0.15673112331923336,-0.05894549632113828,0.34486959928469246,0.20755917905135846,0.881314701416472,-0.027593043760231195,-0.013715919617854158,0.004235263947501382,-0.009536253573896454,-0.05701615627757457,-0.14833853670375613,0.06176584925737573,-0.04279413670909582,0.9720177503134375,0.18917986187539404,0.7561108924014072,0.30563937239524974,0.059583607923523935,-0.17081670411490135,0.20235809169356056,0.8213134173491468,-0.4485357009361302,-0.3421701106185475,-0.5912474415461384
94.0,11.96658992767334,-0.27900679781158183,0.3932609218830162,0.9934379228247843,0.017055037233407174,-0.02963883264753554,-1.7958117837827525,-0.6151239350973233,-0.0709957155233617,0.2675383282798369,0.9091000213146652,-0.3950132030715241,0.1568880142578679,-0.05720334058251281,0.3334415130381184,0.1942589379727376,0.8893078837835521,-0.0015068236200134113,-0.01632850574224432,0.0047601490035333715,-0.014548510284884044,-0.05981502004611203,-0.14985148802140885,0.06691569720297116,-0.043926333968044275,0.9734990567394227,0.1908629253653379,0.7567552927784537,0.3039383304090624,0.07399671356587226,-0.1617902146759518,0.20326327200445296,0.8267129058007919,-0.4438490904255282,-0.33523011644066614,-0.587443376044712
95.0,12.018980264663696,-0.27994325032063433,0.3888361073975958,0.9939766071040848,0.01610221343604414,-0.02974037541438768,-1.7976026581251305,-0.609633087380827,-0.07202590883894684,0.2663886639620267,0.9096157773033209,-0.3985391330433923,0.15699567231021572,-0.056967236044731494,0.32801614376721244,0.18811079777665257,0.8939430311368867,0.011516498188025467,-0.01726355373889307,0.005189392983537982,-0.017086184936320782,-0.061036569076076595,-0.15057291717705454,0.06921557677771961,-0.04449933466501195,0.9739309255937101,0.19174951972831628,0.7568656393093998,0.3034577187367687,0.08060852450657308,-0.1579262812109617,0.2045369450179786,0.8292696369909822,-0.4422219878812902,-0.3323629506313608,-0.5847849721603114
96.0,12.118065118789673,-0.28170619822042064,0.3806303929962965,0.9953405891096102,0.014277824635628723,-0.030042546483850567,-1.8012075304482318,-0.5985273225028391,-0.07314305871924145,0.2654219111154311,0.9094289192049074,-0.40514953344009813,0.1567817257391216,-0.058512448082827836,0.3183484457553739,0.17761108792980185,0.9050915912313826,0.035954583902858765,-0.018248892324121028,0.006073222932736538,-0.022144533329849645,-0.06334723399293475,-0.15252821702674285,0.07334853816153607,-0.04548902406997685,0.9744185122846083,0.1934967685091895,0.7569279893807912,0.3031153132823471,0.09164794910801005,-0.15147394235123307,0.20834551123931844,0.8343471640223645,-0.44020209552774303,-0.32705518798362754,-0.578080961001494
97.0,12.230570316314697,-0.2832159656066646,0.3737143411013112,0.9969468300016371,0.012935382503351526,-0.030476455525431198,-1.8044622330407787,-0.58870614528111,-0.07387513569541927,0.26505893145307097,0.9082979316879629,-0.41035775891967324,0.15591801821825696,-0.06240679128581378,0.3109298938172884,0.17018230518514524,0.9172162399852404,0.056548217357573316,-0.018220192496472918,0.006771306142128904,-0.02647939469800047,-0.06561094326345164,-0.15513250595846095,0.07673494301520861,-0.0460072879913558,0.97463826311579,0.19484246632943508,0.7567443678687702,0.30319739619735,0.0991449138041396,-0.14667255996926604,0.21272217873720162,0.8390938163629941,-0.4392319974052974,-0.3216282468414763,-0.5705877912277948
98.0,12.309727191925049,-0.2840671679011383,0.37000291631186344,0.9979640974140225,0.01268198456016837,-0.03044209720694453,-1.8059308623346235,-0.5837687332847756,-0.07412922108799094,0.2644005733859624,0.907550763209497,-0.41271926649858726,0.155159171245355,-0.06497722416322793,0.31099055676504,0.17085341436945065,0.9243737556404966,0.056317620647628894,-0.0159939705437416,0.006758809534718208,-0.028221571761082496,-0.06703349969778029,-0.15699215985082282,0.07834694450379867,-0.04599144177903364,0.9746624572294605,0.19532531427061467,0.7561258047970041,0.3033796459238152,0.10216024425400112,-0.14453828703513463,0.21556610043285007,0.8421251066099896,-0.4391474885280301,-0.31843306816255323,-0.5657737547385213
99.0,12.386392593383789,-0.28513895727761013,0.3651439178820599,0.9990612436100601,0.01247711096122555,-0.030378615182830703,-1.8082387576492196,-0.5777731738111721,-0.07422022480174058,0.2637922739649587,0.9071837001740135,-0.41571288014798546,0.15426478308750807,-0.06894966212027867,0.31041153239840386,0.17093785471839307,0.9344956775222837,0.05936777505186082,-0.012885125142953587,0.006950472798228509,-0.030207867521621003,-0.06896840144495617,-0.1595500260175644,0.0800118965909819,-0.045708142415090046,0.9744110796653782,0.19561189801911416,0.7551723083544746,0.3035271271822028,0.10565244410587075,-0.14238618811859663,0.2195677867568981,0.8461375738530464,-0.4393707660660446,-0.3142052179626642,-0.5586313626678373
100.0,12.460606575012207,-0.2862382943355959,0.3598192170094013,0.9997722113980674,0.012154586398212697,-0.030535432298241797,-1.8116347816992004,-0.5717276405041993,-0.07404168991763643,0.26389743343952676,0.907827190230907,-0.41915567202771764,0.15357846827718233,-0.07411680012017371,0.30584629910993366,0.16673867695847328,0.9464321178348363,0.07410155485918628,-0.010702178259342353,0.007720026168297404,-0.03241324291540775,-0.07115924106099797,-0.16250987929773641,0.08131810021243917,-0.045123234103093345,0.9738589672439666,0.19548030509568198,0.7542381133548681,0.30334827267008585,0.10915283020578406,-0.14085791863378655,0.22441106610867892,0.8502346044688942,-0.4399662781059343,-0.30946346902292776,-0.5495481919962946
101.0,12.536868810653687,-0.28731090230817136,0.3540418777927711,0.99996409885533,0.01164799644859111,-0.03086751655732104,-1.8166718968002131,-0.5657193460316994,-0.07330900722624104,0.26505932869196047,0.9098796457578029,-0.4233743116395009,0.1533333450088864,-0.08069766219684413,0.2923551467482656,0.15284190935559,0.9596470789352972,0.10733806916408287,-0.011923799555203105,0.009474716834856324,-0.034740696469522755,-0.07349166783206287,-0.16588370466114088,0.08229947134875044,-0.04422396032510902,0.9728792207874997,0.19492463097199342,0.753431918047777,0.3028183713704946,0.11263776658830008,-0.14001406289369026,0.2300960001224867,0.854046758402733,-0.44097935174339686,-0.3044128838709403,-0.5386416926696499
102.0,12.616324424743652,-0.2887544206883385,0.3451036048579793,0.9993099202113852,0.01081842009700397,-0.031289662087628414,-1.82761456678467,-0.5574992871107282,-0.07051180911831054,0.268800887769951,0.9158199826106402,-0.4317612451524241,0.1540526828766999,-0.09357420241578723,0.24506104177787807,0.10235560771251623,0.9797259978333301,0.19214147425353068,-0.027012372112728653,0.014235824706982435,-0.037558213137174376,-0.07711099315517847,-0.17164843705317273,0.08326793286568611,-0.042227446505779795,0.9707404300062327,0.1933214317238337,0.75213352070913,0.30151888049526043,0.11702896944215439,-0.14019373164976082,0.24012362643101873,0.8582330488813561,-0.44304996339659675,-0.2960710354194716,-0.519284983719512
103.0,12.71018648147583,-0.2896689594486769,0.3391549668652447,0.9988267587613808,0.010957862830738404,-0.030650909303646105,-1.8360628934079877,-0.552760466448047,-0.06758679364570883,0.2708476604006612,0.9208920822891588,-0.43932135351569335,0.1553039523818984,-0.10329724223645603,0.1934425526901548,0.04653568658906059,0.9918780751695844,0.2534733763714486,-0.0500749850282508,0.01786834631707363,-0.03752302561105403,-0.07929284283575302,-0.17581080150545564,0.08367560076466912,-0.040604381213974194,0.9688590409797444,0.19200083471817,0.7502611417319114,0.30079414571086216,0.11897030680638289,-0.14124884308496163,0.24770700236393767,0.8596377924027956,-0.4446433924358886,-0.2899782549045543,-0.5051519277949369
104.0,12.77387809753418,-0.29058545353548004,0.33381361486188865,0.9988785033451909,0.01158494517290962,-0.029640952310000804,-1.842201656825781,-0.5483731800513745,-0.06617326373872337,0.2704458072395251,0.924277797530953,-0.4472562643656799,0.15666013409310744,-0.1117269282018477,0.15353623334175676,0.0038159438069883395,1.0040245954483256,0.2888511977053831,-0.07037353219018284,0.019641593639043702,-0.03628858526651087,-0.08074046090192447,-0.17953824803270935,0.08400612178738759,-0.03939271993924761,0.9668512827073183,0.19102673311617263,0.7475589436645498,0.3002696229715357,0.12004463324389164,-0.1424553608341709,0.2547555951651892,0.8605413202830947,-0.44625128242977063,-0.2844948971593249,-0.4924125161070383
105.0,12.891878604888916,-0.29157093913380183,0.32852645465342195,0.9992696860584609,0.012042654459900652,-0.02893275250238541,-1.847071354124919,-0.543326946946336,-0.06658278272762774,0.2685590165924317,0.9259738687010581,-0.45612532639823855,0.15790344260977118,-0.12086145466454828,0.13128001055583663,-0.018818571703560893,1.0191787585087135,0.30715369889147054,-0.08224518010901297,0.020075144949892883,-0.03480838270248955,-0.08168081163447055,-0.18317674793082084,0.08454318647138312,-0.038635359520371004,0.9647907018019144,0.1903646047548571,0.7445940877530688,0.2993706818468321,0.12044760689325684,-0.1435950084139972,0.2618449798849501,0.8613966891155126,-0.4480013498433182,-0.2793352929353359,-0.4798861418876007
106.0,12.951605796813965,-0.29216109899305875,0.32537527782085973,0.999595552770469,0.012136716397898989,-0.028566231742007116,-1.849936524151674,-0.5398596222084626,-0.06727255276010322,0.2671706321844955,0.9262975756031181,-0.46177135772305633,0.1584564608140398,-0.1269890931015911,0.12551876233040815,-0.023791910390207095,1.0297037129882,0.31120751837080984,-0.08482517969867301,0.020156109587665477,-0.03362048649960283,-0.08191517685104827,-0.1853657151588053,0.08500837251612828,-0.038435666487276185,0.9635587303669486,0.1901228052693132,0.7427867534159383,0.29855484223130535,0.12015655352379988,-0.14418840194632865,0.2659132407764809,0.8621196788166433,-0.44922251236004407,-0.27699040758061194,-0.47301259206120205
107.0,13.02274465560913,-0.29291249920272,0.3211861130071913,1.0000502032923715,0.012170698479622682,-0.027934449134103284,-1.8540962846034927,-0.5349699146216952,-0.06795351811110639,0.26554782181585357,0.9264931919208663,-0.4692344155073628,0.15900781396417746,-0.13571670646685063,0.12149488247286565,-0.026352515804235054,1.0447411566400708,0.31059618523429344,-0.08547991075065584,0.020417730698716073,-0.031474247674246066,-0.08194616101655078,-0.18849389197685024,0.08589807021002882,-0.038318242069316,0.9618482567525144,0.1899168569963886,0.7400952228183504,0.29725950503944226,0.11893884981029526,-0.14472267951199927,0.27091329391699903,0.8634136817211834,-0.451029322912011,-0.2748133415961066,-0.4650380984503582
108.0,13.151527166366577,-0.2942124572128393,0.3134519483601282,1.0008462502490567,0.012109961546000619,-0.026666159065224987,-1.8628352209227832,-0.5256432823771879,-0.0681471323500985,0.264045089083206,0.9270515675467639,-0.4830874112507,0.15987680374198238,-0.1543266334939427,0.11754507834071942,-0.026929464820487387,1.076595698761143,0.29498287922927224,-0.08373907725951218,0.02104986440852965,-0.02633062103263592,-0.08162399491157896,-0.19517969782834663,0.088563985545032,-0.038191919434258835,0.9585845572195174,0.1897009520330693,0.7337983598246709,0.2941585368399775,0.11434226907768788,-0.145038910505698,0.27967492631279856,0.8657125025896325,-0.45431979451858906,-0.2714965477470884,-0.4525167945150059
109.0,13.212533235549927,-0.2947588406774876,0.3099181179006209,1.001220496943743,0.012188636956231064,-0.025859400675085503,-1.8672295616907153,-0.521314643541904,-0.06718533733837655,0.26444430920238926,0.9274888629641476,-0.4887978448355517,0.16034334713602477,-0.16405696693230182,0.11625793484247496,-0.02685949782287445,1.0925438956576656,0.2796697010082764,-0.0822083940785083,0.02124072997920752,-0.02329037110931908,-0.0811999383464811,-0.19870949951189587,0.09010054713045565,-0.03823316570903431,0.9569444756455525,0.1897202252880012,0.7300391659412683,0.2925541031235959,0.11109818176968236,-0.14494658315858922,0.28308724128755824,0.8665873875149799,-0.4556626102367371,-0.27033624033150244,-0.44839046383720277
110.0,13.304481267929077,-0.29583344714013327,0.30208578542898445,1.0020561825319605,0.012408324547002272,-0.024060130620542533,-1.8782551062694144,-0.5114660334546643,-0.06274607633355696,0.26861693168603906,0.9288051194968933,-0.5001886254113372,0.16189431084106068,-0.1890780095240966,0.10559800886943374,-0.03396066827115027,1.1322448495836852,0.22991167949897132,-0.08247441764418109,0.021719973990545628,-0.01622068834361196,-0.07946260527437062,-0.20752266152737525,0.09332932131623069,-0.038724065169975674,0.9533843463524844,0.1900611950896528,0.7203436095350357,0.28864629481443366,0.10223070955479335,-0.1451192426571913,0.2893484948378714,0.8675742605188539,-0.4578792136214253,-0.2678191500930784,-0.4419764478523311
111.0,13.375395774841309,-0.2963190805534569,0.29831398775991724,1.002502136742344,0.01245421576705871,-0.023024550901245354,-1.8834909364787547,-0.5064328482825906,-0.06017303427593218,0.2711589847618542,0.9291608744283693,-0.5049613787063854,0.16291242314610427,-0.20215363470869438,0.09644930789024377,-0.04160747216051307,1.1518033002854056,0.1995219999752639,-0.08513657044294384,0.021405401818828346,-0.01304842670591308,-0.07801897630286446,-0.21204970481131497,0.09424017832781575,-0.03962517674725814,0.9519909614160884,0.19072784082485145,0.7160128236085574,0.2868863386630903,0.09818300103463715,-0.14569129543054815,0.29128692734259126,0.8670692288604767,-0.4583496671392902,-0.266829570187832,-0.44081618774338316
112.0,13.467437028884888,-0.296931876933984,0.2936443053455233,1.0031047212896365,0.012507766377962483,-0.02083807393310603,-1.8890755835488302,-0.4999897989688969,-0.05737991678055032,0.27247157302591546,0.9292018779230429,-0.5106679232742958,0.16414126421944486,-0.21739198328154044,0.08504593770404106,-0.05266110876681715,1.1732139450154404,0.1619209365009175,-0.08923286076134634,0.02018419331843852,-0.008726633722230728,-0.07572450183517825,-0.21739023039475472,0.09459237699389593,-0.04153277484790237,0.9504106553262002,0.19218115088755983,0.7117497712721848,0.28545482905370345,0.0942483209132176,-0.14665140753560452,0.29231653334510743,0.8659246822022424,-0.45874801644977564,-0.26677775074925536,-0.44125568647655067
113.0,13.565335750579834,-0.29750681621948494,0.28908256129587007,1.0036007374607996,0.012255808985092875,-0.018304755184494103,-1.893979278643338,-0.49351404859405856,-0.055675969760874064,0.27206830325202574,0.9290523919922213,-0.5169396359965699,0.16527387158432316,-0.23243264524219565,0.07308307520707352,-0.06474144221140263,1.1937617578075783,0.12401975774032278,-0.09425771236784047,0.018406504718881847,-0.0046109995666356665,-0.07304729204263716,-0.22268589158160765,0.09445926812189392,-0.04430657068053792,0.9492857288262793,0.1944106259775028,0.7086400856517869,0.2845147600184118,0.09136227452703496,-0.14770366293959392,0.2921418361013152,0.8638786313217666,-0.458645702424229,-0.26753498466448444,-0.4433899385777711
114.0,13.620504140853882,-0.2978273917343252,0.2863654358691088,1.0038457685367905,0.012053340718775764,-0.016552478754125556,-1.8965786302724028,-0.48964103082488075,-0.05516052241272737,0.2709044184469468,0.9288695716268001,-0.5209650133556947,0.16587048548740152,-0.2411930049577477,0.06616632018526172,-0.07194289567482248,1.2049198273465742,0.10336777902632865,-0.09734681932945674,0.017105885286715618,-0.0021315590111400267,-0.0713866253983193,-0.22590224728083347,0.09425016968260821,-0.04635326459381513,0.9487761740295314,0.19610361701105386,0.7072610210492357,0.2842315090811932,0.09002099885983146,-0.14820263437172193,0.2913714930232093,0.8624137590912155,-0.458299053030456,-0.2684310535642431,-0.44548456373263745
115.0,13.692047357559204,-0.29822564758873615,0.2827151647701121,1.004146255259943,0.011797747300771533,-0.014054521182108188,-1.899731645917358,-0.48447664029435566,-0.05478343337827059,0.26882632135646944,0.9286044186428515,-0.5265050646779004,0.16662783734745149,-0.2526711385847948,0.057459046736359244,-0.08109425932577038,1.2184711473273593,0.07913398533698092,-0.10128526223251247,0.015115570074869286,0.0013512952372557632,-0.06915651344598647,-0.23039962282793852,0.09413120586830898,-0.049238641688873,0.9481460645366601,0.1985436840000893,0.7056304915999514,0.28398579572726157,0.0882433944991432,-0.148500997773383,0.2897860743907385,0.86045558147536,-0.4576905020227747,-0.2699138537138757,-0.4491959495143858
116.0,13.785155296325684,-0.29890067836805995,0.27583594472253603,1.0045706056017234,0.010962879124948994,-0.009863265553349532,-1.9046932857407775,-0.4747912243889697,-0.05548224349547676,0.26447139968091715,0.9282893295780916,-0.5376125428424264,0.16810468836988657,-0.27465955363077355,0.04072933305661778,-0.097565816579543,1.2434874087089605,0.038650658361742016,-0.10902553087676725,0.010754886363202855,0.007648248771541288,-0.06461142075263804,-0.2398088894273174,0.09478190973103619,-0.05502305129347725,0.9471390797118877,0.20362234102594384,0.7024411418957299,0.2830378112833656,0.08482852813449385,-0.14794770538708057,0.285690145525279,0.8561414475258702,-0.45631675207895606,-0.27262354184103743,-0.45901786404166095
117.0,13.845206499099731,-0.2991949528643415,0.2725847178413701,1.004723609306298,0.010327054760668324,-0.008173953348845325,-1.906488905939581,-0.4701869703336845,-0.05654444222533039,0.26224294900906153,0.9282449766960861,-0.5430485561663587,0.1687756509277378,-0.2849971550473998,0.03336808275658354,-0.10421957353408363,1.2543687564360018,0.023633306955760398,-0.11238379751644567,0.008379252824434295,0.01051145323030571,-0.06224983877089388,-0.24442588900550166,0.09557476610820541,-0.05790511807107705,0.9465160932925007,0.20621477123796805,0.7002309183353856,0.28231535820437037,0.08321734161450861,-0.14704945416408632,0.2831285078729716,0.853864622752541,-0.45557799382564834,-0.2737570195897979,-0.465409712891909
